Node,Colour
359,#1e8e3e
360,#9aa0a6
361,#9aa0a6
362,#1e8e3e
363,#d93025
364,#9aa0a6
365,#1e8e3e
366,#d93025
367,#1e8e3e
368,#9aa0a6
369,#d93025
370,#1e8e3e
371,#d93025
372,#1e8e3e
373,#9aa0a6
374,#d93025
375,#9aa0a6
376,#d93025
377,#9aa0a6
378,#9aa0a6
379,#d93025
380,#9aa0a6
381,#1e8e3e
382,#1e8e3e
383,#d93025
384,#9aa0a6
385,#d93025
386,#1e8e3e
387,#9aa0a6
388,#1e8e3e
389,#d93025
390,#1e8e3e
391,#d93025
392,#9aa0a6
393,#1e8e3e
394,#d93025
395,#1e8e3e
396,#d93025
397,#9aa0a6
398,#1e8e3e
399,#1e8e3e
400,#d93025
401,#d93025
402,#9aa0a6
403,#d93025
404,#9aa0a6
405,#1e8e3e
406,#d93025
407,#1e8e3e
408,#d93025
409,#9aa0a6
410,#d93025
411,#1e8e3e
412,#d93025
413,#1e8e3e
414,#9aa0a6
415,#d93025
416,#1e8e3e
417,#d93025
418,#1e8e3e
419,#9aa0a6
420,#1e8e3e
421,#d93025
422,#d93025
423,#9aa0a6
424,#9aa0a6
425,#9aa0a6
426,#9aa0a6
427,#1e8e3e
428,#d93025
429,#d93025
430,#1e8e3e
431,#9aa0a6
432,#d93025
433,#1e8e3e
434,#1e8e3e
435,#d93025
436,#9aa0a6
437,#1e8e3e
438,#d93025
439,#1e8e3e
440,#d93025
441,#9aa0a6
442,#9aa0a6
443,#1e8e3e
444,#9aa0a6
445,#1e8e3e
446,#d93025
447,#d93025
448,#9aa0a6
449,#1e8e3e
450,#9aa0a6
451,#9aa0a6
452,#9aa0a6
453,#1e8e3e
454,#d93025
455,#9aa0a6
456,#d93025
457,#9aa0a6
458,#1e8e3e
459,#d93025
460,#9aa0a6
461,#9aa0a6
462,#1e8e3e
463,#1e8e3e
464,#d93025
465,#d93025
466,#9aa0a6
467,#d93025
468,#1e8e3e
469,#1e8e3e
470,#d93025
