Node,Colour
343,#9aa0a6
344,#9aa0a6
345,#d93025
346,#9aa0a6
347,#1e8e3e
348,#9aa0a6
349,#9aa0a6
350,#1e8e3e
351,#d93025
352,#9aa0a6
353,#9aa0a6
354,#d93025
355,#1e8e3e
356,#9aa0a6
357,#9aa0a6
358,#9aa0a6
359,#1e8e3e
360,#9aa0a6
361,#1e8e3e
362,#9aa0a6
363,#9aa0a6
364,#d93025
365,#1e8e3e
366,#9aa0a6
367,#9aa0a6
368,#9aa0a6
369,#9aa0a6
370,#9aa0a6
371,#9aa0a6
372,#1e8e3e
373,#9aa0a6
374,#d93025
375,#9aa0a6
376,#d93025
377,#9aa0a6
378,#1e8e3e
379,#9aa0a6
380,#9aa0a6
381,#9aa0a6
382,#1e8e3e
383,#d93025
384,#9aa0a6
385,#9aa0a6
386,#1e8e3e
387,#d93025
388,#9aa0a6
389,#d93025
390,#9aa0a6
391,#9aa0a6
392,#d93025
393,#1e8e3e
394,#d93025
395,#1e8e3e
396,#9aa0a6
397,#9aa0a6
398,#d93025
399,#1e8e3e
400,#9aa0a6
401,#1e8e3e
402,#d93025
403,#1e8e3e
404,#d93025
405,#9aa0a6
406,#1e8e3e
407,#d93025
408,#1e8e3e
409,#d93025
410,#9aa0a6
411,#9aa0a6
412,#d93025
413,#9aa0a6
414,#1e8e3e
415,#9aa0a6
416,#9aa0a6
417,#9aa0a6
418,#9aa0a6
419,#9aa0a6
420,#d93025
421,#1e8e3e
422,#9aa0a6
423,#9aa0a6
424,#1e8e3e
425,#d93025
426,#d93025
427,#9aa0a6
428,#1e8e3e
429,#d93025
430,#d93025
431,#9aa0a6
432,#9aa0a6
433,#d93025
434,#1e8e3e
435,#9aa0a6
436,#1e8e3e
437,#d93025
438,#9aa0a6
439,#9aa0a6
440,#9aa0a6
441,#9aa0a6
442,#d93025
443,#1e8e3e
444,#9aa0a6
445,#9aa0a6
446,#9aa0a6
447,#9aa0a6
448,#9aa0a6
449,#1e8e3e
450,#d93025
451,#9aa0a6
452,#9aa0a6
453,#d93025
454,#9aa0a6
455,#9aa0a6
456,#1e8e3e
457,#9aa0a6
458,#9aa0a6
459,#d93025
460,#9aa0a6
461,#9aa0a6
462,#9aa0a6
463,#9aa0a6
464,#9aa0a6
465,#1e8e3e
466,#d93025
467,#9aa0a6
468,#9aa0a6
469,#d93025
470,#1e8e3e
471,#9aa0a6
472,#9aa0a6
473,#9aa0a6
474,#1e8e3e
475,#9aa0a6
476,#1e8e3e
477,#d93025
478,#d93025
479,#1e8e3e
480,#9aa0a6
481,#9aa0a6
482,#9aa0a6
483,#9aa0a6
484,#1e8e3e
485,#9aa0a6
486,#1e8e3e
487,#9aa0a6
488,#d93025
489,#9aa0a6
490,#9aa0a6
