Node,Colour
492,#9aa0a6
493,#1e8e3e
494,#d93025
495,#1e8e3e
496,#1e8e3e
497,#9aa0a6
498,#1e8e3e
499,#1e8e3e
500,#d93025
501,#1e8e3e
502,#9aa0a6
503,#1e8e3e
504,#9aa0a6
505,#1e8e3e
506,#9aa0a6
507,#9aa0a6
508,#1e8e3e
509,#d93025
510,#1e8e3e
511,#9aa0a6
512,#1e8e3e
513,#1e8e3e
514,#1e8e3e
515,#d93025
516,#9aa0a6
517,#1e8e3e
518,#d93025
519,#1e8e3e
520,#1e8e3e
521,#9aa0a6
522,#1e8e3e
523,#1e8e3e
524,#1e8e3e
525,#d93025
526,#9aa0a6
527,#d93025
528,#1e8e3e
529,#1e8e3e
530,#1e8e3e
531,#9aa0a6
532,#1e8e3e
533,#9aa0a6
534,#1e8e3e
535,#9aa0a6
536,#1e8e3e
537,#1e8e3e
538,#d93025
539,#9aa0a6
540,#1e8e3e
541,#d93025
542,#1e8e3e
543,#1e8e3e
544,#9aa0a6
545,#1e8e3e
546,#1e8e3e
547,#1e8e3e
548,#d93025
549,#9aa0a6
550,#1e8e3e
551,#1e8e3e
552,#1e8e3e
553,#1e8e3e
554,#d93025
555,#9aa0a6
556,#1e8e3e
557,#1e8e3e
558,#1e8e3e
559,#d93025
560,#9aa0a6
561,#d93025
562,#1e8e3e
563,#1e8e3e
564,#9aa0a6
565,#1e8e3e
566,#d93025
567,#1e8e3e
568,#1e8e3e
569,#9aa0a6
570,#1e8e3e
571,#1e8e3e
572,#d93025
573,#9aa0a6
574,#1e8e3e
575,#1e8e3e
576,#1e8e3e
577,#d93025
578,#9aa0a6
579,#1e8e3e
580,#d93025
581,#1e8e3e
582,#1e8e3e
583,#9aa0a6
584,#1e8e3e
585,#9aa0a6
586,#1e8e3e
587,#9aa0a6
588,#1e8e3e
589,#1e8e3e
590,#1e8e3e
591,#d93025
592,#9aa0a6
593,#1e8e3e
594,#d93025
595,#1e8e3e
596,#1e8e3e
597,#9aa0a6
598,#1e8e3e
599,#d93025
600,#1e8e3e
601,#1e8e3e
602,#9aa0a6
603,#1e8e3e
604,#1e8e3e
605,#1e8e3e
606,#d93025
607,#1e8e3e
608,#9aa0a6
609,#1e8e3e
610,#1e8e3e
611,#d93025
612,#9aa0a6
613,#1e8e3e
614,#1e8e3e
615,#d93025
616,#9aa0a6
617,#1e8e3e
618,#d93025
619,#1e8e3e
620,#1e8e3e
621,#9aa0a6
622,#1e8e3e
623,#1e8e3e
624,#d93025
625,#1e8e3e
626,#9aa0a6
627,#9aa0a6
628,#1e8e3e
629,#9aa0a6
630,#1e8e3e
631,#1e8e3e
632,#1e8e3e
633,#9aa0a6
634,#1e8e3e
635,#d93025
636,#1e8e3e
637,#1e8e3e
638,#9aa0a6
639,#1e8e3e
640,#9aa0a6
641,#9aa0a6
642,#1e8e3e
643,#d93025
644,#1e8e3e
645,#1e8e3e
646,#9aa0a6
647,#1e8e3e
648,#d93025
649,#1e8e3e
650,#9aa0a6
651,#1e8e3e
652,#9aa0a6
653,#d93025
654,#1e8e3e
655,#1e8e3e
656,#1e8e3e
657,#1e8e3e
658,#9aa0a6
659,#9aa0a6
660,#1e8e3e
661,#9aa0a6
662,#1e8e3e
663,#d93025
664,#1e8e3e
665,#1e8e3e
666,#9aa0a6
667,#d93025
668,#1e8e3e
669,#1e8e3e
670,#1e8e3e
671,#9aa0a6
672,#1e8e3e
673,#d93025
674,#1e8e3e
675,#1e8e3e
676,#9aa0a6
677,#d93025
678,#1e8e3e
679,#1e8e3e
680,#1e8e3e
681,#9aa0a6
682,#1e8e3e
683,#1e8e3e
684,#d93025
685,#1e8e3e
686,#9aa0a6
687,#1e8e3e
688,#9aa0a6
689,#9aa0a6
690,#1e8e3e
691,#9aa0a6
692,#1e8e3e
693,#9aa0a6
694,#1e8e3e
695,#9aa0a6
696,#1e8e3e
697,#d93025
698,#1e8e3e
699,#9aa0a6
700,#d93025
701,#1e8e3e
702,#1e8e3e
703,#9aa0a6
704,#1e8e3e
705,#d93025
706,#1e8e3e
707,#1e8e3e
708,#9aa0a6
709,#1e8e3e
710,#1e8e3e
711,#d93025
712,#9aa0a6
713,#d93025
714,#1e8e3e
715,#9aa0a6
716,#1e8e3e
717,#d93025
718,#1e8e3e
719,#9aa0a6
720,#1e8e3e
721,#1e8e3e
722,#d93025
723,#9aa0a6
724,#d93025
725,#1e8e3e
726,#1e8e3e
727,#9aa0a6
728,#1e8e3e
729,#1e8e3e
730,#d93025
731,#1e8e3e
732,#1e8e3e
733,#9aa0a6
734,#d93025
735,#1e8e3e
736,#1e8e3e
737,#1e8e3e
738,#9aa0a6
739,#1e8e3e
740,#d93025
741,#1e8e3e
742,#1e8e3e
743,#9aa0a6
744,#1e8e3e
745,#d93025
746,#1e8e3e
747,#1e8e3e
748,#9aa0a6
749,#d93025
750,#1e8e3e
751,#9aa0a6
752,#1e8e3e
753,#1e8e3e
754,#9aa0a6
755,#1e8e3e
756,#d93025
757,#1e8e3e
758,#9aa0a6
759,#1e8e3e
760,#1e8e3e
761,#d93025
762,#1e8e3e
763,#9aa0a6
764,#1e8e3e
765,#1e8e3e
766,#d93025
767,#9aa0a6
768,#1e8e3e
769,#1e8e3e
770,#d93025
771,#1e8e3e
772,#9aa0a6
773,#1e8e3e
774,#9aa0a6
775,#1e8e3e
776,#9aa0a6
777,#1e8e3e
778,#1e8e3e
779,#1e8e3e
780,#1e8e3e
781,#d93025
782,#9aa0a6
783,#1e8e3e
784,#d93025
785,#1e8e3e
786,#9aa0a6
787,#d93025
788,#1e8e3e
789,#1e8e3e
790,#9aa0a6
791,#1e8e3e
792,#d93025
793,#1e8e3e
794,#1e8e3e
795,#9aa0a6
796,#d93025
797,#1e8e3e
798,#1e8e3e
799,#9aa0a6
800,#1e8e3e
801,#d93025
802,#1e8e3e
803,#1e8e3e
804,#9aa0a6
805,#9aa0a6
806,#9aa0a6
807,#1e8e3e
808,#d93025
809,#1e8e3e
810,#1e8e3e
811,#9aa0a6
812,#1e8e3e
813,#d93025
814,#1e8e3e
815,#9aa0a6
816,#1e8e3e
817,#d93025
818,#1e8e3e
819,#1e8e3e
820,#9aa0a6
821,#d93025
822,#1e8e3e
823,#1e8e3e
824,#9aa0a6
825,#1e8e3e
826,#1e8e3e
827,#1e8e3e
828,#d93025
829,#9aa0a6
830,#1e8e3e
831,#d93025
832,#1e8e3e
833,#1e8e3e
834,#1e8e3e
835,#9aa0a6
836,#9aa0a6
837,#1e8e3e
838,#9aa0a6
839,#d93025
840,#1e8e3e
841,#1e8e3e
842,#9aa0a6
843,#d93025
844,#1e8e3e
845,#1e8e3e
846,#1e8e3e
847,#9aa0a6
848,#1e8e3e
849,#1e8e3e
850,#9aa0a6
851,#9aa0a6
852,#1e8e3e
853,#9aa0a6
854,#d93025
855,#1e8e3e
856,#1e8e3e
857,#1e8e3e
858,#1e8e3e
859,#9aa0a6
860,#1e8e3e
861,#1e8e3e
862,#d93025
863,#1e8e3e
864,#1e8e3e
865,#9aa0a6
866,#1e8e3e
867,#1e8e3e
868,#9aa0a6
869,#1e8e3e
870,#9aa0a6
871,#d93025
872,#1e8e3e
873,#9aa0a6
874,#1e8e3e
875,#1e8e3e
876,#9aa0a6
