Node,Colour
478,#1e8e3e
479,#9aa0a6
480,#d93025
481,#1e8e3e
482,#9aa0a6
483,#1e8e3e
484,#d93025
485,#9aa0a6
486,#d93025
487,#9aa0a6
488,#d93025
489,#1e8e3e
490,#9aa0a6
491,#d93025
492,#1e8e3e
493,#9aa0a6
494,#1e8e3e
495,#d93025
496,#9aa0a6
497,#d93025
498,#9aa0a6
499,#d93025
500,#9aa0a6
501,#1e8e3e
502,#d93025
503,#9aa0a6
504,#d93025
505,#9aa0a6
506,#d93025
507,#1e8e3e
508,#9aa0a6
509,#d93025
510,#9aa0a6
511,#9aa0a6
512,#d93025
513,#9aa0a6
514,#1e8e3e
515,#d93025
516,#9aa0a6
517,#d93025
518,#9aa0a6
519,#1e8e3e
520,#d93025
521,#9aa0a6
522,#d93025
523,#1e8e3e
524,#9aa0a6
525,#1e8e3e
526,#9aa0a6
527,#1e8e3e
528,#9aa0a6
529,#1e8e3e
530,#d93025
531,#9aa0a6
532,#9aa0a6
533,#d93025
534,#9aa0a6
535,#1e8e3e
536,#d93025
537,#9aa0a6
538,#1e8e3e
539,#9aa0a6
540,#d93025
541,#1e8e3e
542,#9aa0a6
543,#1e8e3e
544,#9aa0a6
545,#1e8e3e
546,#d93025
547,#d93025
548,#9aa0a6
549,#1e8e3e
550,#9aa0a6
551,#1e8e3e
552,#9aa0a6
553,#1e8e3e
554,#9aa0a6
555,#1e8e3e
556,#9aa0a6
557,#1e8e3e
558,#d93025
559,#9aa0a6
560,#d93025
561,#9aa0a6
562,#d93025
563,#9aa0a6
564,#1e8e3e
565,#d93025
566,#9aa0a6
567,#1e8e3e
568,#9aa0a6
569,#1e8e3e
570,#d93025
571,#9aa0a6
572,#1e8e3e
573,#d93025
574,#9aa0a6
575,#1e8e3e
576,#d93025
577,#9aa0a6
578,#d93025
579,#1e8e3e
580,#d93025
581,#9aa0a6
582,#1e8e3e
583,#9aa0a6
584,#1e8e3e
585,#d93025
586,#9aa0a6
587,#d93025
588,#9aa0a6
589,#d93025
590,#1e8e3e
591,#9aa0a6
592,#1e8e3e
593,#9aa0a6
594,#1e8e3e
595,#d93025
596,#9aa0a6
597,#1e8e3e
598,#d93025
599,#9aa0a6
600,#d93025
601,#9aa0a6
602,#1e8e3e
603,#d93025
604,#9aa0a6
605,#d93025
606,#9aa0a6
607,#d93025
608,#1e8e3e
609,#9aa0a6
610,#d93025
611,#1e8e3e
612,#9aa0a6
613,#d93025
614,#1e8e3e
615,#9aa0a6
616,#d93025
617,#9aa0a6
618,#9aa0a6
619,#d93025
620,#9aa0a6
621,#d93025
622,#9aa0a6
623,#d93025
624,#d93025
625,#1e8e3e
626,#9aa0a6
627,#d93025
628,#9aa0a6
629,#9aa0a6
630,#d93025
631,#9aa0a6
632,#d93025
633,#1e8e3e
634,#9aa0a6
635,#1e8e3e
636,#d93025
637,#9aa0a6
638,#1e8e3e
639,#d93025
640,#9aa0a6
641,#d93025
642,#9aa0a6
643,#1e8e3e
644,#9aa0a6
645,#d93025
646,#1e8e3e
647,#9aa0a6
648,#1e8e3e
649,#d93025
650,#9aa0a6
651,#d93025
652,#1e8e3e
653,#9aa0a6
654,#d93025
655,#1e8e3e
656,#d93025
657,#9aa0a6
658,#d93025
659,#9aa0a6
660,#1e8e3e
661,#d93025
662,#9aa0a6
663,#1e8e3e
664,#d93025
665,#9aa0a6
666,#1e8e3e
667,#9aa0a6
668,#1e8e3e
669,#d93025
670,#9aa0a6
671,#1e8e3e
672,#d93025
673,#9aa0a6
674,#1e8e3e
675,#9aa0a6
676,#1e8e3e
677,#9aa0a6
678,#d93025
679,#9aa0a6
680,#1e8e3e
681,#d93025
682,#9aa0a6
683,#1e8e3e
684,#9aa0a6
685,#d93025
686,#1e8e3e
687,#9aa0a6
688,#d93025
689,#1e8e3e
690,#9aa0a6
691,#1e8e3e
692,#9aa0a6
693,#1e8e3e
694,#d93025
695,#9aa0a6
696,#d93025
697,#9aa0a6
698,#1e8e3e
699,#d93025
700,#9aa0a6
701,#d93025
702,#9aa0a6
703,#d93025
704,#1e8e3e
705,#9aa0a6
706,#1e8e3e
707,#d93025
708,#9aa0a6
709,#d93025
710,#9aa0a6
711,#d93025
712,#9aa0a6
713,#9aa0a6
714,#d93025
715,#1e8e3e
716,#d93025
717,#9aa0a6
718,#d93025
719,#9aa0a6
720,#1e8e3e
721,#9aa0a6
722,#1e8e3e
723,#d93025
724,#9aa0a6
725,#1e8e3e
726,#9aa0a6
727,#d93025
728,#1e8e3e
729,#9aa0a6
730,#d93025
731,#1e8e3e
732,#9aa0a6
733,#1e8e3e
734,#9aa0a6
735,#1e8e3e
736,#9aa0a6
737,#1e8e3e
738,#d93025
739,#9aa0a6
740,#d93025
741,#9aa0a6
742,#d93025
743,#1e8e3e
744,#9aa0a6
745,#1e8e3e
746,#9aa0a6
747,#d93025
748,#1e8e3e
749,#d93025
750,#9aa0a6
751,#d93025
752,#1e8e3e
753,#9aa0a6
754,#1e8e3e
755,#d93025
756,#9aa0a6
757,#1e8e3e
758,#9aa0a6
759,#d93025
